case_id,run_id,dataset,system,source_file,line_no,qa_key,uuid,question_type,question,gold_answer,baseline_response,baseline_label,evidence_count,retrieved_count,token_any_exact_hit,token_any_hit_0p60,token_all_hit_0p60,token_max_coverage,semantic_any_supported,semantic_all_supported,semantic_any_partial_or_supported,semantic_all_partial_or_supported,semantic_any_contradicted,evidence_results_json,case_rationale
memos_long:3300,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3300,20:2:2,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Memory Conflict,"Who is Christopher Anderson's colleague at Senior Care Therapy Center, if it's Andrew Williams?","Christopher Anderson's colleague is Sarah Williams, not Andrew Williams.",Andrew Williams.,hallucination,1,12,False,False,False,0.36,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson's Colleague WilliamsSarah, Sarah is a fellow therapist at the center, and her dedication to patient care inspires me to improve my own practices."", ""status"": ""supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""Memory m4 mentions 'colleagues WilliamsSarah and Andrew', indicating Sarah Williams is a colleague, supporting the gold evidence that Christopher's colleague is Sarah Williams.""}]","Memory m4 directly references Sarah Williams as a colleague, supporting the correction that the colleague is Sarah Williams, not Andrew Williams."
memos_long:3304,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3304,20:3:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,What food does Christopher Anderson dislike?,Spicy chili,"Christopher dislikes tarantulas.  
(Your question asks about food, but the memories only mention tarantulas as a disliked pet, not food. No food dislikes are recorded.)",hallucination,1,6,False,True,True,0.7143,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson Foods I dislike: Spicy chili"", ""status"": ""supported"", ""best_memory_ids"": [""m6""], ""rationale"": ""Memory m6 explicitly states 'I dislike spicy chili', matching the gold evidence exactly.""}]",Memory m6 contains the exact fact that Christopher dislikes spicy chili.
memos_long:3320,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3320,20:11:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,What genre did Christopher express enthusiasm about exploring more?,Science fiction,Horror films.,hallucination,1,12,False,False,False,0.4286,False,False,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher expressed enthusiasm about exploring more science fiction works to broaden his literary horizons."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m8""], ""rationale"": ""m8 mentions fantasy and science fiction genres, but does not explicitly state Christopher's enthusiasm for exploring more science fiction works.""}]",Retrieved memory m8 is topically related but lacks the specific claim about enthusiasm for exploring more science fiction.
memos_long:3324,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3324,20:13:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,What type of pets does Christopher prefer?,Warm and cuddly pets like Golden Retrievers and cats.,Easy-to-handle pets.,hallucination,1,8,False,False,False,0.381,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher's preference for warm and cuddly pets like Golden Retrievers and cats was reinforced by his experience with a friend's snake."", ""status"": ""supported"", ""best_memory_ids"": [""m7""], ""rationale"": ""m7 explicitly states preference for warm, cuddly, gentle pets, consistent with Golden Retrievers and cats, and implies aversion to snakes.""}]","Memory m7 directly supports the preference for warm and cuddly pets, and m1 reinforces the snake aversion, together supporting the evidence."
memos_long:3314,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3314,20:9:7,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What strategies can Christopher use to maintain the sustainability of his comprehensive care plans as of Mar 01, 2026?",Foster collaboration with colleagues and book club members.,Flexible planning approach.,hallucination,3,12,False,True,False,0.625,False,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher leveraged relationships with colleagues like Sarah and book club members like Sandra to gain insights for new initiatives, fostering a collaborative environment."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions collaboration with colleagues or book club members.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher emphasized the role of collaboration and competition in successfully implementing care plans and receiving positive feedback."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""m4 mentions balancing collaborative insights with competitive analysis, but does not explicitly mention competition or positive feedback.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Christopher reflected on the importance of maintaining collaborative and competitive relationships for the sustainability of his initiatives."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory discusses maintaining collaborative and competitive relationships for sustainability.""}]","Retrieved memories focus on planning, flexibility, and personal health, not on collaboration or competition as strategies for sustainability."
memos_long:3316,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3316,20:10:2,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What new travel destinations might Christopher consider based on his recent shift in travel preferences as of Apr 08, 2026?",Destinations with scenic views and social interaction opportunities.,Destinations with cultural engagement.,hallucination,2,11,False,False,False,0.4444,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher rediscovered his appreciation for scenic train journeys with both solitude and social interactions on Apr 08, 2026."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m4""], ""rationale"": ""m1 mentions openness to engaging with others during travel; m4 describes a train journey with engaging conversations, matching scenic train journeys with social interactions.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""The combination of beautiful landscapes and engaging conversations with fellow passengers made train journeys more enjoyable for Christopher."", ""status"": ""supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""m4 mentions meaningful conversations with fellow travelers, implying beautiful landscapes and engaging conversations.""}]","Retrieved memories support the shift towards scenic train journeys with social interaction, as evidenced by m1 and m4."
memos_long:3306,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3306,20:8:2,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"How might Christopher's new appreciation for mild spicy chili influence his community program for seniors after Jan 05, 2026?",He may introduce cooking classes to explore diverse flavors.,No evidence found.,omission,3,12,False,False,False,0.5333,True,False,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher plans to integrate cooking classes into his community program to enrich seniors' lives through diverse dietary options."", ""status"": ""supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""m4 explicitly mentions planning cooking classes for seniors, matching e1's claim about integrating cooking classes.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher expressed excitement about expanding his taste preferences and encouraging seniors to explore new culinary experiences."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""m4 mentions inspiring seniors to explore healthier options, which aligns with encouraging new culinary experiences, but does not explicitly mention excitement or expanding taste preferences.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Christopher discussed incorporating cooking classes into community initiatives to foster engagement and learning among seniors."", ""status"": ""supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""m4 directly states incorporating cooking classes into community initiatives to enhance culinary experiences, matching e3.""}]",m4 is the only retrieved memory that directly supports the gold evidence claims about cooking classes for seniors.
memos_long:3313,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3313,20:9:6,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"How might Christopher apply his wellness practices to enhance his new role as Senior Physical Therapist as of Jan 05, 2026?",Integrate yoga and meditation for improved care delivery.,Implement comprehensive care plans.,hallucination,3,12,False,True,False,0.6087,True,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson integrated wellness practices like yoga and meditation into his routine to enhance his physical and mental resilience."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions yoga, meditation, or wellness practices integrated into routine.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher Anderson noted that adopting wellness practices improved his work performance and ability to provide care to seniors."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory discusses wellness practices improving work performance or care ability.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Christopher Anderson is implementing comprehensive care plans in his role as a Senior Physical Therapist, addressing both physical and mental health aspects for seniors."", ""status"": ""supported"", ""best_memory_ids"": [""m1""], ""rationale"": ""m1 states implementing comprehensive care plans for seniors as a Senior Physical Therapist, matching e3.""}]",Only e3 is supported by retrieved memories; e1 and e2 lack any supporting memories.
memos_long:3330,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3330,20:28:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,What strategies could Christopher implement to ensure the sustainability of his literacy programs as of 2027-03-20?,Integrate social motivation and seek advice on resource allocation.,Building partnerships and securing long-term funding.,hallucination,2,12,False,False,False,0.5238,False,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson discussed the role of social motivation in driving senior participation in literacy programs, emphasizing the enjoyment of reading together and the connection it fosters."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions social motivation or enjoyment of reading together.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher Anderson seeks advice on maintaining momentum and ensuring sustainability of literacy programs, considering resource allocation challenges and long-term engagement strategies."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m1""], ""rationale"": ""m1 mentions sustainability and resource allocation but not seeking advice.""}]",Only partial support for e2 via m1; e1 unsupported.
memos_long:3340,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3340,20:29:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What activity does Christopher miss due to his commitment to community programs on July 19, 2027?",Puzzle games,Christopher misses reading.,hallucination,2,12,False,False,False,0.4118,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher misses the time he used to spend on puzzle games, which provided relaxation and mental challenges."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions missing puzzle games.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher expressed a sense of loss over setting aside puzzle games due to his commitment to community programs."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions setting aside puzzle games.""}]",No retrieved memory contains the fact about missing puzzle games.
memos_long:3327,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3327,20:26:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What type of documentaries might Christopher find engaging for his community programs after April 17, 2027?",Environmental documentaries.,Environmental and historical documentaries.,hallucination,2,12,False,False,False,0.5,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher plans to incorporate environmental documentaries into his community programs to inspire seniors to think critically about environmental issues."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2"", ""m3""], ""rationale"": ""Memories m1, m2, and m3 all mention environmental documentaries and their use in community programs for seniors, directly supporting the claim.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher is interested in environmental documentaries to understand climate change and sustainability."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2""], ""rationale"": ""Memories m1 and m2 discuss interest in environmental documentaries for understanding sustainability and climate change, matching e2.""}]","Retrieved memories contain multiple references to environmental documentaries and their integration into senior programs, supporting both evidence items."
memos_long:3329,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3329,20:26:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What type of documentaries is Christopher interested in as of April 17, 2027?",Environmental documentaries,Environmental and historical documentaries.,hallucination,1,12,False,False,False,0.5,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher is interested in environmental documentaries to understand climate change and sustainability."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2"", ""m6""], ""rationale"": ""Memories m1, m2, and m6 explicitly mention environmental documentaries and interest in sustainability/climate change, supporting the claim.""}]","Multiple retrieved memories directly state Christopher's interest in environmental documentaries as of April 17, 2027."
memos_long:3342,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3342,20:29:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What type of new hobby could Christopher consider to balance his social commitments as of July 19, 2027?",Social games involving community engagement.,Painting or reading.,hallucination,2,12,False,False,False,0.5833,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher prioritizes social commitments over solitary hobbies like puzzle games."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""Retrieved memories focus on hobbies like swimming, yoga, painting, reading, but none mention prioritizing social commitments over solitary hobbies.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher finds engaging with seniors in community activities rewarding and emotionally resonant."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""Retrieved memories discuss community involvement and senior programs, but none specifically mention finding engagement with seniors rewarding or emotionally resonant.""}]",No retrieved memory contains the factual claims from either gold evidence item.
memos_long:3345,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3345,20:32:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What did Christopher decide to integrate into his yoga practice on Oct 20, 2027?",Meditation,No relevant memory found.,omission,1,12,False,True,True,0.6429,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher decided to integrate meditation into his yoga practice to enhance mental clarity and relaxation."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""Retrieved memories mention yoga and meditation separately, but none state a decision to integrate meditation into yoga practice on Oct 20, 2027.""}]",No retrieved memory contains the specific factual claim about integrating meditation into yoga on that date.
memos_long:3346,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3346,20:33:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,What new culinary experiences might Christopher explore to enhance community programs in 2028?,Combining food and music for holistic experiences.,Diverse culinary and herb techniques.,hallucination,2,12,False,True,True,0.6923,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher's creative motivation involves using culinary exploration to generate new ideas for community programs."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2"", ""m3"", ""m4"", ""m5"", ""m6""], ""rationale"": ""Multiple memories mention culinary exploration and community programs, supporting the claim that Christopher uses culinary exploration for community program ideas.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher envisions combining food and music to create a holistic experience for seniors."", ""status"": ""supported"", ""best_memory_ids"": [""m3""], ""rationale"": ""Memory m3 explicitly states pairing food with music to create a harmonious environment, directly supporting the holistic experience for seniors.""}]",Retrieved memories contain the key facts: culinary exploration for community programs and combining food with music.
memos_long:3348,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3348,20:33:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What food did Christopher Anderson decide to remove from his list of disliked foods on January 22, 2028?",Liver,No relevant memory found.,omission,1,10,False,True,True,0.7059,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher decided to remove liver from his list of disliked foods because it's rarely part of his meals."", ""status"": ""supported"", ""best_memory_ids"": [""m8""], ""rationale"": ""Memory m8 explicitly states 'The user has removed liver from their list of disliked foods because it is rarely part of their meals.'""}]",Memory m8 directly contains the factual claim that Christopher removed liver from his disliked foods list.
memos_long:3349,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3349,20:38:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,What type of community programs might Christopher design for seniors based on his travel preferences as of 2028-04-24?,Programs focusing on serenity and comfort.,Culturally engaging travel programs.,hallucination,2,12,False,False,False,0.55,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher's travel preferences have evolved to favor more serene and comfortable experiences over adventure sports."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions travel preferences evolving to favor serene and comfortable experiences over adventure sports.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher is focusing on creating a calm and supportive environment in his community programs for seniors, inspired by his travel experiences."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions creating a calm and supportive environment in community programs for seniors inspired by travel experiences.""}]","Retrieved memories focus on collaboration, feedback, diverse activities, and community building, but none mention serenity, comfort, or calm environments inspired by travel."
memos_long:3363,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3363,20:45:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What type of horror films might Christopher enjoy exploring after May 03, 2029?",Films with narrative depth and emotional engagement.,Intense horror films.,hallucination,2,12,False,True,False,0.7059,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher plans to explore more horror films in the future, appreciating their narrative depth and emotional engagement."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions narrative depth and emotional engagement in horror films.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher felt emotionally resonant with the horror film's intricate plot and character development, which changed his perspective on the genre."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions emotional resonance with intricate plot and character development of a horror film.""}]","Retrieved memories discuss exploring horror films and personal growth, but lack specifics about narrative depth, emotional engagement, or character development."
memos_long:3368,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3368,20:53:2,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Memory Conflict,"Did Christopher decide to continue walking despite his knee injury on Nov 05, 2029?","No, Christopher discontinued walking due to knee pain.","No, he chose swimming or yoga.",hallucination,1,12,False,False,False,0.5909,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher decided to discontinue walking as a preferred activity due to knee pain, and is exploring alternative low-impact activities such as swimming and yoga."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2"", ""m3""], ""rationale"": ""m1 mentions knee injury impacting walking, m2 and m3 mention considering swimming/yoga as alternatives, collectively supporting the fact that Christopher discontinued walking and explored alternatives.""}]","Retrieved memories contain the key facts: knee injury limiting walking, and decision to explore swimming/yoga as alternatives."
memos_long:3369,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3369,20:53:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What alternative activities did Christopher express interest in on Nov 05, 2029?",Swimming and yoga,"Swimming, yoga, painting, reading.",hallucination,2,12,False,True,False,0.6842,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher decided to discontinue walking as a preferred activity due to knee pain, and is exploring alternative low-impact activities such as swimming and yoga."", ""status"": ""supported"", ""best_memory_ids"": [""m2"", ""m6"", ""m12""], ""rationale"": ""m2 mentions exploring swimming or yoga, m6 mentions interest in swimming and yoga, m12 explicitly mentions swimming or yoga as alternatives.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher expressed interest in swimming and yoga as alternative activities to walking, aiming to maintain his health without straining his knee."", ""status"": ""supported"", ""best_memory_ids"": [""m2"", ""m6"", ""m12""], ""rationale"": ""Same memories support the interest in swimming and yoga as alternatives to walking.""}]","Multiple retrieved memories explicitly mention swimming and yoga as alternative activities, supporting both evidence items."
memos_long:3378,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3378,20:61:6,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Memory Conflict,"Did Christopher retire on September 1, 2029, to focus on travel?","Christopher retired on June 17, 2029, to focus on volunteer work.","No, he retired for health.",hallucination,1,12,False,False,False,0.5714,False,False,False,False,True,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson retired on Jun 17, 2029, to focus on volunteer work and personal projects."", ""status"": ""contradicted"", ""best_memory_ids"": [""m1""], ""rationale"": ""Gold evidence states retirement on June 17, 2029, for volunteer work; retrieved memories mention September 1, 2029, and focus on health, not volunteer work.""}]",Retrieved memories contradict the gold evidence's retirement date and purpose.
memos_long:3380,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3380,20:61:9,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What personal interests is Christopher likely to explore post-retirement as of Feb 20, 2030?",Painting and expanding community impact.,"Swimming, yoga, painting, reading.",hallucination,2,12,False,False,False,0.5882,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher expressed a desire to continue exploring personal interests, such as painting, while expanding his community impact."", ""status"": ""supported"", ""best_memory_ids"": [""m6""], ""rationale"": ""Memory m6 mentions painting and community impact, matching gold evidence e1.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher is committed to expanding his community impact and exploring new ways to contribute, driven by creative motivation and the support of his professional network and family."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2"", ""m7"", ""m8""], ""rationale"": ""Memories m1, m2, m7, m8 discuss commitment to community impact and creative motivation, supporting e2.""}]",Retrieved memories support both gold evidence items.
memos_long:3381,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3381,20:61:10,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Generalization & Application,"What motivational factors drive Christopher's volunteer efforts as of Feb 20, 2030?",Creative and emotional motivation.,Creative drive and community support.,hallucination,2,12,False,False,False,0.5926,True,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher expressed a renewed commitment to his humanitarian goals, inspired by his career and volunteer experiences, and emphasized the importance of creative motivation in generating ideas for community programs."", ""status"": ""supported"", ""best_memory_ids"": [""m5""], ""rationale"": ""Memory m5 explicitly states 'creative motivation to generate ideas for community programs', matching the creative motivation in e1.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Christopher's emotional motivation drives his efforts to seek emotional support and companionship."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions emotional motivation for seeking emotional support or companionship.""}]",Only e1 is supported by m5; e2 lacks any supporting memory.
memos_long:3388,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3388,20:72:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What clothing preference did Christopher express on Nov 14, 2030?",Convertible skirts,Adding versatile tops.,hallucination,1,12,False,True,True,0.625,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher's clothing preference changed from liking flowy skirts to liking convertible skirts, appreciating their practicality and versatility."", ""status"": ""supported"", ""best_memory_ids"": [""m4""], ""rationale"": ""Memory m4 directly states 'updated his wardrobe to include convertible skirts' and mentions practicality and versatility, matching e1.""}]",e1 is fully supported by m4.
memos_long:3375,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3375,20:61:3,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Dynamic Update,"What is Christopher Anderson's current employment status as of Feb 20, 2030?",Retired,Community Program Director,hallucination,1,12,False,False,False,0.4545,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson's career_status updated employment_status from \""employed\"" to \""retired\"""", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory states that Christopher Anderson is retired. Memories mention roles as Community Program Director (m3) and Senior Physical Therapist (m4), and a commitment to personal growth (m2), but none contain the fact 'retired'.""}]","The gold evidence states Christopher Anderson's employment status changed to 'retired', but none of the retrieved memories mention retirement. The closest is m2 about personal growth, but it does not indicate retirement."
memos_long:3377,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3377,20:61:5,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Dynamic Update,"What is Christopher Anderson's latest career description as of Feb 20, 2030?",Dedicated to volunteering in community service.,Not specified in memories.,omission,1,8,False,False,False,0.3091,False,False,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher Anderson's career_status updated career_description from \""As Community Program Director, I lead initiatives that enhance senior engagement and literacy. This role allows me to directly impact the quality of life for seniors, fulfilling my passion and aligning with my life goal.\"" to \""In my retirement, I am dedicated to volunteering in community service, focusing on initiatives that improve senior quality of life and promote literacy. This work is fulfilling and aligns with my lifelong goals.\"""", ""status"": ""partially_supported"", ""best_memory_ids"": [""m2"", ""m5"", ""m6""], ""rationale"": ""Memories m2, m5, and m6 mention commitment to community service and personal growth, but none explicitly state 'dedicated to volunteering in community service' as a career description. They support the theme but lack the specific phrasing and context of retirement.""}]","The gold evidence describes a career description update to volunteering in retirement. Retrieved memories show community service focus (m2, m5, m6) but do not mention retirement or the exact career description. Thus partially supported."
memos_long:3391,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3391,20:74:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What type of pet did Christopher decide to remove from his list on February 15, 2031?",Parrots,Tarantulas.,hallucination,1,12,False,False,False,0.5294,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher decided to remove parrots from his list of potential pets due to their noisy and demanding nature."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""Retrieved memories discuss tarantulas, snakes, and general pet preferences, but none mention parrots or the decision to remove parrots from a list.""}]",No retrieved memory contains the factual claim that Christopher decided to remove parrots from his list of potential pets.
memos_long:3397,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3397,20:82:1,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Memory Conflict,"Did Christopher decide to avoid first-person shooters at the gaming expo on August 21, 2031?","No, he decided to give them another chance.","No, he decided to explore them.",hallucination,2,11,False,True,True,0.7895,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher attended a gaming expo on Aug 21, 2031, which led to a reconsideration of his stance on first-person shooters."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m2""], ""rationale"": ""m1 and m2 state that Christopher attended a gaming expo and reconsidered his stance on first-person shooters, matching the evidence.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""At the gaming expo, Christopher decided to give first-person shooters another chance, influenced by curiosity and social interactions."", ""status"": ""supported"", ""best_memory_ids"": [""m1"", ""m4""], ""rationale"": ""m1 says he decided to give first-person shooters another chance; m4 says he expressed desire to explore them further, both supporting the decision.""}]",Retrieved memories support that Christopher decided to give first-person shooters another chance at the gaming expo.
memos_long:3425,memos_long,long,memos,outputs\baseline_full\memos_long\memos_long_qa.jsonl,3425,20:95:2,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,Basic Fact Recall,"What type of movies does Christopher prefer as of June 04, 2033?",Romantic dramas,Action thrillers with strong narratives.,hallucination,1,12,False,False,False,0.4286,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Christopher's movie preference shifted from enjoying romantic comedies to preferring romantic dramas for their exploration of deeper themes and emotional complexities."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions romantic dramas or a shift from romantic comedies to romantic dramas. Memories discuss horror, action thrillers, travel, etc., but not the specific fact.""}]","No retrieved memory contains the factual claim that Christopher prefers romantic dramas as of June 04, 2033."
