idx,qa_key,question,baseline_label,r3a_triggered,raw_memory_count,suspected_counterevidence_count,has_suspected_counterevidence,top_suspicion_score,top_suspected_reason
2653,16:29:1,"Did Oleksandr decide to dismiss techno music as monotonous after his late-night radio session on Jul 10, 2030?",omission,False,20,3,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2657,16:30:2,"Did Oleksandr Shevchenko decide to get a dog on Nov 21, 2030, due to his ample free time?",omission,False,20,4,True,7,"shared topic/object tokens: oleksandr, shevchenko; shared entity/name anchor; temporal/update cues overlap with question timing"
2667,16:34:3,"Did Oleksandr Shevchenko participate in a marathon for personal fitness on Dec 27, 2031?",omission,False,20,4,True,7,"shared topic/object tokens: oleksandr, shevchenko; shared entity/name anchor; temporal/update cues overlap with question timing"
2670,16:37:3,"Did Oleksandr decide to continue eating varenyky despite his health concerns on May 09, 2032?",omission,False,20,4,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2686,16:42:2,"Did Oleksandr decide to avoid beach resorts after his trip on Jun 15, 2033?",omission,False,20,4,True,7,"shared topic/object tokens: beach, resort, trip; negation/contrast cues: different, dislikes; weak preference contrast"
2697,16:45:3,"Did Oleksandr express a preference for formal wear for his new job role on October 27, 2033?",omission,False,20,3,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2699,16:46:2,"Did Oleksandr Shevchenko decide to stop swimming after attending the wellness retreat on March 10, 2034?",omission,False,20,4,True,7,"shared topic/object tokens: oleksandr, shevchenko; shared entity/name anchor; temporal/update cues overlap with question timing"
2703,16:47:3,"Did Oleksandr Shevchenko decide to include fast food in his diet for convenience on July 22, 2034?",correct,False,20,3,True,7,"shared topic/object tokens: oleksandr, shevchenko; shared entity/name anchor; temporal/update cues overlap with question timing"
2706,16:48:3,"Did Oleksandr choose to adopt a cat on Dec 02, 2034, despite space limitations?",omission,False,20,3,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2707,16:49:1,"Did Oleksandr maintain his dislike for flashy clothing after Apr 15, 2035?",omission,True,20,4,True,5,"shared topic/object tokens: cloth, flashy; negation/contrast cues: dislikes; weak preference contrast; selected_by_r3a"
2708,16:49:2,"Did Oleksandr express reluctance to experiment with bold patterns and shimmer on Apr 15, 2035?",omission,False,20,3,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2710,16:50:1,"Did Oleksandr express a dislike for solo hiking on August 27, 2035?",omission,False,20,5,True,10,shared topic/object tokens: august; shared entity/name anchor; temporal/update cues overlap with question timing; possible preference polarity reversal
2717,16:55:2,"Did Oleksandr express reluctance to integrate a dog into his life on May 21, 2036?",omission,False,20,3,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2729,16:57:1,Did Oleksandr maintain his preference for casual wear after transitioning to a structured wardrobe on 2036-10-02?,hallucination,False,20,3,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2734,16:58:3,"Did Oleksandr express satisfaction with traditional fast food on February 13, 2037?",correct,False,20,4,True,6,shared topic/object tokens: oleksandr; shared entity/name anchor; temporal/update cues overlap with question timing
2738,17:1:2,Is Donald Smith's major in Economics as of 2025-09-04?,correct,False,16,1,True,6,shared topic/object tokens: donald; shared entity/name anchor; temporal/update cues overlap with question timing
2740,17:2:1,"Is Donald Smith unemployed as of Sep 05, 2025?",correct,False,16,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2761,17:10:3,"Did Donald Smith decide to continue enjoying roast chicken instead of adopting a plant-based diet on Aug 30, 2026?",omission,False,20,3,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2763,17:11:2,"Did Donald Smith maintain his dislike for energy drinks during his campaign events on Feb 11, 2027?",omission,False,20,5,True,8,shared topic/object tokens: event; temporal/update cues overlap with question timing; possible preference polarity reversal
2764,17:11:3,"Did Donald Smith express no curiosity about energy drinks' impact on productivity during the campaign on Feb 11, 2027?",hallucination,False,20,2,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2765,17:12:1,"Did Donald Smith decide to embrace structured travel over backpacking on Jul 26, 2027?",omission,False,20,2,True,11,"shared topic/object tokens: backpack, travel; negation/contrast cues: dislikes, instead; weak preference contrast; possible event completion vs plan/alternative contrast"
2769,17:14:2,"Did Donald Smith visit a zoo on Jan 07, 2028, to interact with snakes?",omission,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2770,17:14:3,"Does Donald Smith dislike snakes due to their high maintenance, as of Jan 07, 2028?",hallucination,False,20,2,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2774,17:18:4,"Did Donald Smith's monthly income increase to $30,000 after securing contracts on Dec 01, 2027?",omission,False,20,1,True,6,shared topic/object tokens: donald; shared entity/name anchor; temporal/update cues overlap with question timing
2775,17:18:5,"Did Donald Smith form an alliance with GonzalezMary on Mar 10, 2028?",omission,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2790,17:21:2,"Did Donald Smith decide to wear bright neon colors for political events after May 16, 2029?",correct,False,20,2,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2791,17:21:3,Did Donald Smith express a desire to use bright neon colors to enhance focus during political discussions in May 2029?,correct,False,20,0,False,0,
2793,17:22:2,"Did Donald Smith's dislike for spicy curry remain unchanged after his culinary tour on Oct 28, 2029?",omission,False,20,2,True,7,"shared topic/object tokens: curry, spicy; negation/contrast cues: avoids; temporal/update cues overlap with question timing; weak preference contrast"
2797,17:27:3,"Did Donald Smith decide to exclude green tea from his daily routine after reading the article on Apr 11, 2030?",correct,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2799,17:28:2,"Did Donald Smith maintain his dislike for adventure sports trips on Sep 24, 2030?",omission,False,20,2,True,8,"shared topic/object tokens: adventure, sport, trip; negation/contrast cues: dislikes, instead; weak preference contrast"
2800,17:28:3,"Did Donald Smith express disappointment at the impact of adventure sports on team dynamics on Sep 24, 2030?",omission,False,20,2,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2806,17:29:6,Did Donald's monthly income decrease after his promotion on 2029-11-20?,omission,False,20,1,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
2807,17:29:7,Did Donald feel only stress without any accomplishment after his promotion on 2029-11-20?,omission,False,20,1,True,6,shared topic/object tokens: donald; shared entity/name anchor; temporal/update cues overlap with question timing
2808,17:29:8,Did Donald lose contact with his key supporters after his promotion on 2029-11-20?,correct,False,20,1,True,6,shared topic/object tokens: donald; shared entity/name anchor; temporal/update cues overlap with question timing
2809,17:29:9,Was Donald's mental health status stable and normal after his promotion on 2029-12-05?,omission,False,20,1,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
2810,17:30:1,Did Donald Smith dislike exotic birds after visiting his friend's home on 2031-03-08?,omission,False,20,2,True,7,"shared topic/object tokens: bird, exotic; possible preference polarity reversal"
2813,17:31:1,"Did Donald Smith find techno music uninspiring and decide to exclude it from his campaign strategy on Aug 20, 2031?",correct,False,20,2,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2827,17:37:2,"Did Donald Smith decide to continue wearing red scarves to align with the campaign's themes on July 15, 2032?",omission,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2829,17:38:1,"Did Donald Smith prefer light salads over hearty grain salads during his campaign days on Dec 27, 2032?",omission,False,20,4,True,8,"shared topic/object tokens: campaign, day, salad; negation/contrast cues: avoids; temporal/update cues overlap with question timing; weak preference contrast"
2833,17:39:2,"Did Donald Smith completely abandon soda due to health concerns after June 10, 2033?",omission,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2839,17:45:2,"Did Donald Smith express a continued dislike for rabbits after the community event on May 06, 2034?",omission,False,20,5,True,8,shared topic/object tokens: event; temporal/update cues overlap with question timing; possible preference polarity reversal
2840,17:45:3,"Did Donald Smith refuse to update his pet preferences after May 06, 2034?",omission,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2865,17:55:2,"Did Donald Smith choose chocolate cake over fruit platters for post-event treats on Feb 25, 2036?",omission,False,20,3,True,9,"shared topic/object tokens: cake, chocolate, event, treat; negation/contrast cues: avoids; temporal/update cues overlap with question timing; weak preference contrast"
2866,17:55:3,"Did Donald Smith's team react negatively to the shift towards healthier post-event treats on Feb 25, 2036?",omission,False,20,2,True,6,shared topic/object tokens: donald; shared entity/name anchor; temporal/update cues overlap with question timing
2869,17:56:3,"Did Donald Smith decide to abstain from alcohol on August 9, 2036?",correct,False,20,6,True,8,"shared topic/object tokens: august, donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2870,17:57:1,"Did Donald Smith dislike solo travel after his trip on Jan 21, 2037?",omission,False,20,2,True,8,"shared topic/object tokens: solo, travel, trip; negation/contrast cues: dislikes, instead; weak preference contrast"
2875,17:60:1,"Did Donald Smith express dislike for techno music at the campaign event on Dec 17, 2037?",omission,False,20,9,True,8,shared topic/object tokens: event; temporal/update cues overlap with question timing; possible preference polarity reversal
2878,17:63:1,"Did Donald Smith decide to focus on traditional card games for their strategic depth on May 31, 2038?",omission,False,20,1,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2887,17:64:7,"Did Donald Smith's consultancy income reach 50,000 USD per month by Dec 01, 2037?",omission,False,20,1,True,6,shared topic/object tokens: donald; shared entity/name anchor; temporal/update cues overlap with question timing
2888,17:64:8,"By Feb 15, 2038, did Donald Smith plan to decrease his consultancy's political influence?",omission,False,20,4,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2892,17:65:2,"Did Donald Smith decide to wear casual clothes for political events on Nov 12, 2038?",correct,True,20,4,True,7,"shared topic/object tokens: political; negation/contrast cues: no, no longer; temporal/update cues overlap with question timing; selected_by_r3a"
2902,17:70:3,"Did Donald Smith decide to exclude techno music from future campaign strategies after the event on Mar 21, 2040?",omission,False,20,4,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2903,17:71:1,"Did Donald Smith attend networking events on June 15, 2039?",omission,False,20,4,True,7,"shared topic/object tokens: donald, smith; shared entity/name anchor; temporal/update cues overlap with question timing"
2927,18:1:3,"What is Karen Brown's child's name as of Sep 04, 2025?",correct,False,17,2,True,7,"shared topic/object tokens: karen, name; shared entity/name anchor; temporal/update cues overlap with question timing"
2928,18:2:1,"Is Karen Brown's job title at RealTech Solutions 'Senior Software Engineer' as of Sep 05, 2025?",correct,False,17,3,True,6,shared topic/object tokens: karen; shared entity/name anchor; temporal/update cues overlap with question timing
2932,18:3:2,"Did Karen Brown express a preference for romance novels on Sep 06, 2025?",correct,True,17,3,True,4,"shared topic/object tokens: novel, romance; negation/contrast cues: dislikes, not; selected_by_r3a"
2940,18:6:7,Did Karen Brown decide to abandon her career in property management technology after her layoff on 2025-10-10?,hallucination,False,17,4,True,7,"shared topic/object tokens: management, property, technology; possible event completion vs plan/alternative contrast"
2941,18:6:8,Is Karen Brown's health status unaffected by any conditions as of 2025-12-01?,hallucination,False,20,3,True,6,shared topic/object tokens: karen; shared entity/name anchor; temporal/update cues overlap with question timing
2945,18:8:1,"Did Karen Brown express a dislike for small dogs during her visit on Nov 09, 2026?",correct,False,20,3,True,8,"shared topic/object tokens: dog; negation/contrast cues: does not, not; possible preference polarity reversal"
2946,18:8:2,"Did Karen Brown find large dogs too demanding to fit into her lifestyle after Nov 10, 2026?",correct,False,20,3,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
2948,18:11:1,"Did Karen Brown decide to focus solely on technical manuals for her reading preferences as of May 28, 2027?",hallucination,False,20,4,True,7,shared topic/object tokens: technical; shared entity/name anchor; possible event completion vs plan/alternative contrast
2949,18:11:2,"Did Karen Brown's reading shift on May 28, 2027, aim to limit her knowledge to coding techniques only?",correct,False,20,3,True,6,shared topic/object tokens: karen; shared entity/name anchor; temporal/update cues overlap with question timing
2952,18:14:2,"Did Karen Brown's participation in the hackathon reinforce her dislike for team sports on Dec 15, 2027?",omission,False,20,3,True,6,shared topic/object tokens: karen; shared entity/name anchor; temporal/update cues overlap with question timing
2961,18:15:8,Did Karen Brown start her freelance career in 2026 to explore new hobbies?,correct,False,20,1,True,7,shared topic/object tokens: new; shared entity/name anchor; possible event completion vs plan/alternative contrast
2962,18:15:9,Does Karen Brown find freelancing restrictive in managing her health as of October 2027?,omission,False,20,4,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
2963,18:15:10,"Did Karen Brown's network shrink by July 2027, limiting her freelance opportunities?",correct,False,20,0,False,0,
2973,18:19:2,"Did Karen Brown decide to increase her consumption of avocado toast after the seminar on Aug 07, 2029?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
2975,18:22:1,Did Karen Brown's monthly income decrease when she transitioned to Innovate Property Tech?,hallucination,False,20,3,True,6,shared topic/object tokens: karen; shared entity/name anchor; temporal/update cues overlap with question timing
2976,18:22:2,"Was Karen Brown's health severely affected by chronic disease as of Jan 20, 2030?",correct,True,20,4,True,5,"shared topic/object tokens: affect, chronic, health; temporal/update cues overlap with question timing; selected_by_r3a"
2977,18:22:3,"Did Karen Brown express disappointment about her role at Innovate Property Tech on Dec 01, 2029?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
2978,18:22:4,"Was Karen Brown self-employed as of Oct 15, 2029?",correct,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
2992,18:24:3,"Did Karen Brown express dissatisfaction with her shift towards reading business strategy books on Sep 12, 2030?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3003,18:29:3,"Did Karen Brown decide to avoid sugar-free sodas due to negative side effects on October 18, 2031?",omission,False,20,5,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3018,18:36:6,Did Karen Brown's salary increase to 9000 in May 2033?,omission,False,20,0,False,0,
3022,18:38:1,Did Karen Brown attend a yoga retreat to explore new cycling techniques?,omission,False,20,0,False,0,
3027,18:39:3,"Did Karen Brown express a preference for caffeinated beverages over herbal teas on Feb 02, 2035?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3029,18:43:2,"Did Karen Brown decide to continue listening to heavy metal music at work after August 22, 2035?",correct,False,20,3,True,10,"shared topic/object tokens: heavy, metal, music, work; negation/contrast cues: does not, not; possible event completion vs plan/alternative contrast"
3042,18:46:2,"Did Karen Brown decide to keep her current pet preference of interactive cat breeds after September 26, 2036?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3046,18:47:3,"Did Karen Brown express an interest in romance novels on Apr 14, 2037?",correct,False,20,3,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3050,18:52:1,"Did Karen Brown prefer ginger herbal tea over lemon ginger herbal tea on May 20, 2038?",omission,False,20,3,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3058,18:54:6,Did Karen Brown express dissatisfaction with her promotion to Senior Product Manager at Innovate Property Tech on 2037-10-23?,omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3059,18:54:7,Did Karen Brown claim she lacked support from her network on 2038-01-15?,correct,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3060,18:54:8,Did Karen Brown plan to reduce her network engagement after her promotion on 2038-04-10?,omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3063,18:55:3,"Did Karen Brown express dislike for melodic heavy metal on December 7, 2038?",correct,True,20,3,True,9,"shared topic/object tokens: heavy, metal; negation/contrast cues: does not, not; possible preference polarity reversal; selected_by_r3a"
3066,18:56:3,Did Karen Brown decide to avoid seasonal vegetables after her visit to the farmer's market on 2039-06-25?,omission,False,20,4,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3067,18:58:1,"Did Karen Brown express disinterest in global market trends literature on Jan 12, 2040?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3085,18:67:3,"Did Karen Brown decide to stop exploring global culinary techniques after visiting the sushi restaurant on Sep 04, 2041?",omission,False,20,2,True,7,"shared topic/object tokens: brown, karen; shared entity/name anchor; temporal/update cues overlap with question timing"
3096,19:1:3,"What is Barbara Jones's birth date, considering she was born in 1992?",correct,False,20,0,False,0,
3097,19:2:1,"Is Barbara Jones currently unemployed as of September 5, 2025?",correct,False,20,1,True,8,"shared topic/object tokens: barbara, currently, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3100,19:3:1,Does Barbara Jones enjoy visiting overly commercialized tourist spots?,correct,True,20,3,True,8,"shared topic/object tokens: commercializ, enjoy, overly, spot, tourist; negation/contrast cues: dislike; weak preference contrast; selected_by_r3a"
3104,19:7:2,"Did Barbara Jones modify her travel preferences to focus solely on historical sites as of Mar 24, 2026?",correct,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3105,19:7:3,"On Mar 24, 2026, did Barbara Jones express a desire to avoid sharing her travel experiences with others?",omission,False,20,6,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3113,19:9:3,"Did Barbara's game preferences remain focused on traditional puzzle games after Sep 12, 2026?",omission,False,20,1,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
3114,19:10:1,"Did Barbara Jones attend a film festival on March 4, 2027, to discuss her dislike for action movies with unrealistic science?",omission,False,20,4,True,8,"shared topic/object tokens: action, film, movi, science, unrealistic; negation/contrast cues: dislikes; weak preference contrast"
3118,19:12:2,Did Barbara Jones decide to embrace flashy attire at the scientific conference on 2027-08-21?,correct,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3128,19:16:1,"Did Barbara's perception of heavy metal music remain unchanged after attending the concert on February 9, 2028?",omission,False,20,1,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
3129,19:16:2,"Did Barbara find heavy metal music to be distracting and avoid it in her workout sessions after February 9, 2028?",correct,False,20,6,True,8,"shared topic/object tokens: avoid, distract, heavy, metal, music; negation/contrast cues: avoids; weak preference contrast"
3135,19:18:2,Did Barbara decide to remove chamomile tea from her preferred beverage list due to increased caffeine sensitivity?,correct,False,20,0,False,0,
3139,19:19:3,"Did Barbara decide to remove berries from her oatmeal on July 8, 2029, due to a dislike for fruits?",correct,False,20,2,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3142,19:22:3,"Did Barbara Jones express satisfaction with wellness retreats during her travel planning on Dec 27, 2029?",omission,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3153,19:24:3,"Did Barbara Jones express dislike for all casual games during a family gathering on Jun 16, 2030?",omission,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3162,19:30:3,"Did Barbara Jones express a dislike for pop music with meaningful lyrics during the community event on Nov 13, 2031?",omission,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3166,19:31:4,"Is Barbara Jones's mental health status stable and normal as of September 1, 2031?",correct,False,20,2,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3167,19:31:5,"Did Barbara Jones express dissatisfaction with her routine on January 15, 2032?",omission,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3168,19:31:6,"Did Barbara Jones lose contact with her social network by November 1, 2031?",correct,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3174,19:32:2,"Did Barbara decide to avoid all contact sports after discussing with her friend on May 03, 2032?",omission,False,20,4,True,6,shared topic/object tokens: friend; possible preference polarity reversal
3175,19:32:3,"Did Barbara express disinterest in involving friends and colleagues in her sports activities on May 03, 2032?",hallucination,False,20,3,True,6,shared topic/object tokens: friend; possible preference polarity reversal
3178,19:33:3,"Did Barbara Jones completely eliminate sugary sodas from her diet on Oct 22, 2032?",omission,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3181,19:34:3,"Did Barbara Jones stop attending culinary workshops after April 11, 2033?",omission,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3182,19:36:1,"Did Barbara Jones maintain her dislike for overly commercialized tourist spots on Sep 30, 2033?",omission,False,20,4,True,8,"shared topic/object tokens: commercializ, dislike, overly, spot, tourist; negation/contrast cues: dislike; weak preference contrast"
3199,19:41:3,"Did Barbara shift her movie preference to documentaries on Sep 09, 2034, for mental relaxation?",correct,False,20,1,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3202,19:43:3,"Did Barbara Jones switch to formal business attire for comfort and confidence on Feb 27, 2035?",correct,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3210,19:48:2,"Did Barbara Jones express disinterest in extreme sports on Feb 06, 2036?",hallucination,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3218,19:51:1,"Did Barbara express a preference for passive educational exhibits on Jul 05, 2037?",omission,False,20,2,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3224,19:57:1,"Did Barbara Jones's promotion to Senior Consultant decrease her stress levels as of Dec 01, 2037?",omission,False,20,1,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3225,19:57:2,"Did Barbara Jones's promotion to Senior Consultant happen on Feb 14, 2038?",omission,False,20,1,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3226,19:57:3,"Did Barbara Jones express dissatisfaction with her work-life balance on Feb 14, 2038?",omission,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3227,19:57:4,"Did Barbara Jones rely solely on mindfulness practices for stress management as of Jan 01, 2038?",correct,False,20,1,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3237,19:58:3,"Did Barbara decide to stop watching films about scientific breakthroughs after June 13, 2038?",omission,False,20,5,True,11,"shared topic/object tokens: barbara, scientific; shared entity/name anchor; negation/contrast cues: not; temporal/update cues overlap with question timing; possible event completion vs plan/alternative contrast"
3240,19:59:3,"Did Barbara express a preference for non-supportive shoes during her lab sessions on Dec 02, 2038?",correct,True,20,4,True,4,"shared topic/object tokens: lab, sho; negation/contrast cues: avoids, dislikes; selected_by_r3a"
3245,19:63:2,"Did Barbara Jones find trail running uninspiring and detrimental to her well-being as of Nov 10, 2039?",omission,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3250,19:65:4,"Did Barbara Jones initiate personal projects unrelated to heart health research after her layoff on Jan 01, 2040?",omission,False,20,3,True,8,"shared topic/object tokens: health, heart, project, research; negation/contrast cues: transitioned; temporal/update cues overlap with question timing"
3251,19:65:5,"Did Barbara Jones express gratitude for financial support from her social network during her career transition on Mar 01, 2040?",omission,False,20,2,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3252,19:65:6,"Did Barbara Jones plan to use her savings for luxury purchases after her layoff on Sep 07, 2039?",omission,False,20,4,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3253,19:66:1,Did Barbara Jones decide to stop using hibiscus in her herbal tea routine due to its ineffectiveness for heart health?,omission,False,20,5,True,8,shared topic/object tokens: barbara; shared entity/name anchor; negation/contrast cues: not; possible event completion vs plan/alternative contrast
3261,19:68:3,"Did Barbara Jones express disinterest in films that portray scientific achievements and human stories on Apr 08, 2041?",correct,False,20,8,True,9,"shared topic/object tokens: barbara, scientific; shared entity/name anchor; possible preference polarity reversal"
3264,19:69:3,"Did Barbara find dynamic classical music distracting during her research on Sep 27, 2041?",omission,False,20,4,True,7,"shared topic/object tokens: barbara, research; shared entity/name anchor; negation/contrast cues: not; temporal/update cues overlap with question timing"
3272,19:74:8,"Did Barbara Jones remain unemployed at the International Heart Health Initiative as of Oct 14, 2041?",correct,False,20,5,True,8,"shared topic/object tokens: health, heart; shared entity/name anchor; possible event completion vs plan/alternative contrast"
3273,19:74:9,"Did Barbara Jones's physical health status remain 'Normal' as of Nov 02, 2041?",hallucination,False,20,4,True,6,shared topic/object tokens: barbara; shared entity/name anchor; temporal/update cues overlap with question timing
3274,19:74:10,"Did Barbara Jones express dissatisfaction with her role as Project Leader on Dec 01, 2041?",omission,False,20,4,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3275,19:74:11,"Did Barbara Jones focus solely on individual efforts without collaboration as of Jan 01, 2042?",correct,False,20,3,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3276,19:74:12,"Did Barbara Jones plan to reduce global heart disease rates only through local initiatives as of Feb 01, 2042?",correct,False,20,3,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3282,19:76:3,"Did Barbara decide to avoid adding seeds to her avocado toast on Sep 05, 2042?",omission,False,20,5,True,10,shared topic/object tokens: barbara; shared entity/name anchor; negation/contrast cues: not; temporal/update cues overlap with question timing; possible event completion vs plan/alternative contrast
3283,19:77:1,"Did Barbara prefer solo trail running over group running as of February 24, 2043?",omission,True,20,5,True,4,shared topic/object tokens: runn; negation/contrast cues: avoids; weak preference contrast; selected_by_r3a
3292,19:82:7,"On Mar 15, 2043, did Barbara Jones express dissatisfaction with her role as Chief Research Officer?",omission,False,20,4,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3293,19:82:8,"Did Barbara Jones state that she mentors only international researchers as of May 01, 2043?",correct,False,20,3,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
3294,19:82:9,"As of Jun 15, 2043, did Barbara express skepticism about the impact of her strategic partnerships?",correct,False,20,5,True,8,shared topic/object tokens: barbara; shared entity/name anchor; possible preference polarity reversal
3295,19:82:10,"Did Barbara Jones claim on Aug 01, 2043, that her career achievements were mainly due to her individual efforts without external support?",correct,False,20,3,True,7,"shared topic/object tokens: barbara, jon; shared entity/name anchor; temporal/update cues overlap with question timing"
